ProteinId	Replicate_1_(amol/cell)	Replicate_2_(amol/cell)	Replicate_3_(amol/cell)	Synonym
Cre04.g214500.t1.1	0.1803972262082319	0.19716248294139327	0.18331801391364375	IDH3
Cre12.g533550.t1.1	0.13118561049802374	0.1454365226902121	0.156147312109853	PYK1
Cre03.g204250.t1.2	1.2426940143737153	1.240850807967497	1.1742787326055972	SAH1
Cre05.g232200.t1.2	0.13504840525142053	0.10854978565614254	0.1452692109630696	NDA3
"CpQconCAT#1Cter : Luciferase;Cre07.g339150.t1.1"	0.811357338131653	0.7419425441014234	0.7916058284882128	CPN60B2
Cre17.g720950.t1.1	0.09962425220399213	0.0711239489338616	0.10250579899345295	srd3
Cre11.g481000.t1.2	0.0681724018020805	0.06470804772084687	0.07247845105794692	
Cre08.g370450.t1.2	0.05449980448964045	0.06577381922946898	0.03822703090353296	MGE1
"Cre16.g647534.t1.2;Cre16.g647534.t2.1"	0.03575405079402444	0.02041565531112316		NRX4;NRX4
"Cre12.g519180.t1.1;Cre12.g519180.t2.1;Cre12.g519180.t3.1"	0.2093717469365391	0.20567886208044595	0.27382400390263967	EFT1a;EFT1a;EFT1a
Cre05.g233050.t1.2	0.7698843547640811	0.6139745448253081	0.6557696541770666	FAP162
Cre03.g185550.t1.2	0.8812677692641881	0.8254360629804922	0.7888101186826934	SEBP1
"CpQconCAT#4: iRT ABSciex 7&8;Cre03.g168450.t1.2"	0.20355147914827715	0.2318351714735103	0.2096848962676351	CCT8
Cre16.g658650.t1.1	0.034364404895677166	0.04588726218256082	0.0576014022417419	MYO1
Cre09.g406600.t1.1	0.1980510169862769	0.18199040635431413	0.2224726159974419	
Cre13.g567700.t1.2	0.27882091360217387	0.2498934584279366	0.422872383227185	HAV2
Cre06.g311900.t1.2	0.21634163707854945	0.22435352297872413	0.2428939044260296	RAB7
Cre03.g181100.t1.1	0.10768524980954833	0.12052141448438547	0.002271019311506123	
Cre02.g143550.t1.2	0.20646030017654646	0.21421248528670034	0.23022059098366887	ELI4
Cre17.g722750.t1.2	0.09256351730509646	0.09414311260276442	0.092499382325708	
"CpQconCAT#2: iRT ABSciex 3&4;Cre13.g586300.t1.2"	0.3021042224766048	0.2932949698022996	0.24839160716359637	FKBP12
Cre12.g510050.t1.2	0.17777592565246558	0.18538206187646128	0.1840299354857089	CTH1
Cre16.g650600.t1.2	0.10202079777357384	0.10661928646730409	0.11674970963304228	MST1
Cre12.g549000.t1.2	0.10685090956287865	0.12057973094404538	0.1163897506945181	PHC4
Cre12.g515850.t1.2	0.09283059323086114	0.08560592630430719	0.0873754338708087	PCN1
"Cre14.g620600.t1.2;Cre14.g620702.t1.1;Cre17.g717900.t1.2;Cre17.g718000.t1.1"	2.5992920707310994	2.4614167896988453	1.613218424734542	PHC2;PHC24;PHC1;PHC7
"Cre10.g418950.t1.1;Cre10.g418950.t2.1"	0.056751434245072285	0.04353776889924539	0.0392843904580483	KIN10-2;KIN10-2
Cre03.g178250.t1.2	0.2149963869223572	0.14238101718339966	0.3819628251385035	NUOS6
Cre17.g721500.t1.2	0.22645549447618357	0.2274342784917199	0.24024318387076174	STA2
Cre15.g638400.t1.2	0.06199041994292218	0.24829308209738904	0.06687226068940116	USPA
Cre03.g158900.t1.2	0.4770318849396161	0.5028787852609682	0.5599068943604371	DLA2
Cre06.g299650.t1.2	0.08728969666169245	0.06490580397999643	0.0794349491205825	CLPR6
"Cre01.g013700.t1.2;Cre01.g013700.t2.1"	0.5698930119234559	0.5413571900411668	0.5380996322432455	VDAC1;VDAC1
Cre12.g535851.t1.1	0.13582004856771399	0.28438378607288617	0.6025122142749737	RPL8
Cre04.g223100.t1.2	3.5576331491203135	1.8466919529314092	4.275566598722621	CAH1
Cre12.g485800.t1.2	0.22596099763334263	0.2614488714157341	0.21948859491118297	FTSH1
Cre02.g088850.t1.2	0.47626210972370514	0.3617493958224486	0.39987477981420283	RFS2
Cre08.g365400.t1.2	0.2751497251138453	0.24109468660281363	0.23187445093628706	PRPL31
Cre09.g394399.t1.1	0.03951167862348291	0.023425880247947416	0.026183404597773904	
Cre09.g414600.t1.1		0.14147985957161247		
Cre13.g579550.t1.1	0.16737627354801665	0.058541262026518444	0.07354472258863792	CGL27
Cre16.g659850.t1.2	0.06890633289224737	0.07672344189788426	0.06115691331816255	CGL37
"Cre09.g386650.t1.2;Cre09.g386650.t2.1"	0.46520308036704083	0.7393881745992741	0.43298213261309093	ANT1;ANT1
Cre17.g698450.t1.2	0.07027573726350986	0.07561168864512033	0.08349207717937873	
Cre09.g402450.t1.2	0.43459628676386275	0.05296580043732652	0.46646958444944114	
Cre10.g418100.t1.1	0.15659203403548783	0.14533364254918607	0.17027926656180747	POA3
Cre03.g213313.t1.1	0.08967801792547922	0.0847092106847947	0.1361385148854214	
Cre05.g237450.t1.2	0.467139197701891	0.40779840558763125	0.48394210854769093	PSRP1
Cre17.g741850.t1.2	0.12268236043142204	0.10502073775502482	0.08343180460939294	HNR1
Cre17.g723250.t1.2	0.07462018375102406	0.04559521901076788	0.07666251562863258	CPE1
Cre13.g583550.t1.2	0.1957626794003806	0.1858889570647131	0.16519103716177375	VIPP1
"Cre14.g619550.t1.2;Cre14.g619550.t2.1"	0.18982032999670861	0.16473159396543485	0.1886126194034904	POA7;POA7
Cre10.g452800.t1.2	0.6225548411520648	0.6460451655399451	0.670722663611297	LCIB
Cre16.g677450.t1.2	0.19463108940696422	0.17238030308259666	0.14690421585309538	
Cre07.g352350.t1.2	0.0638652220794414	0.046164075978511215	0.06914418122100702	FHL3
Cre02.g146700.t1.2	0.028680639949638438	0.023927049041026504		
Cre09.g405850.t1.1	0.08965496563583848	0.09281924431161342	0.09446956402883791	NUO7
Cre01.g043450.t1.2	0.07595100473332295	0.19790722033145874	0.18515010190476278	
Cre12.g487450.t1.1	0.039298381086113415	0.030350790536041717	0.03381764291284129	
Cre17.g724200.t1.2	0.1563139734860261	0.09172091687489287	0.10848102206273687	LAL1
"Cre17.g701700.t1.2;Cre17.g701700.t2.1"	0.1562234051407542	0.16130174002855516	0.31692651657304927	FAB2;FAB2
"Cre13.g565321.t1.1;Cre13.g565450.t1.2"	0.24279619731510416	0.290153404930446	0.16448584184121973	;PURB
Cre17.g726850.t1.2	0.056670908160681266	0.043007613713643186	0.058924256304920465	
Cre07.g351000.t1.1		0.021484855285810532		
Cre03.g207700.t1.1	0.08241207017560367	0.14272438693353634	0.11893550575456599	FPS1
"Cre13.g581450.t1.2;Cre13.g581450.t2.1"	0.0861974330903158	0.07489309633241291	0.0756127929756027	RPN7;RPN7
"CpQconCAT#5: iRT ABSciex 9&10;iRT Biognosys MW 19611kDa"	1.5637149155777577	1.4667092095140644	1.3724943297169543	
Cre03.g156600.t1.2	0.13224348054118445	0.13035666798715176	0.11328260508117494	
"Cre18.g749847.t1.1;Cre18.g749847.t2.1"	0.17201101739582159	0.14530681048942629	0.12819234247230124	DLD1;DLD1
Cre14.g631600.t1.2	0.05592762043773752	0.03481123596353149	0.06720990293563361	
Cre01.g028101.t1.1	0.008615454218504447			
Cre10.g449550.t1.2	0.3378184007412002	0.24080025591153242	0.36707859731962467	PRX3
"Cre09.g398993.t1.1;Cre09.g399030.t1.1"	0.0462615074837954	0.04688443170830896	0.052388374326781395	HPD1;HPD2
Cre03.g145727.t1.1	0.04364938443151056	0.08295279517739243	0.055732393561043994	
"CpQconCAT#5: iRT ABSciex 9&10;Cre10.g443250.t1.2"	0.21635587270763176	0.1819395941959407	0.22344455561049023	CCT3
Cre03.g171950.t1.1	0.08371979428427787	0.07860725488209883	0.07180108276633475	PEPC2
Cre17.g722150.t1.2	0.04968182083762736	0.23237655930020854	0.3488840141174817	PKS3
Cre01.g000350.t1.1	0.23836722518491366	0.19274689776425252	0.2594387905092632	
Cre10.g432900.t1.2	0.10479428090086695	0.08717263093158119	0.1073390208576448	
Cre03.g169400.t1.2	0.24331217414808254	0.25923267547430895	0.286825849041725	UXS1
Cre11.g481126.t1.1	0.4793977551357999	0.48909488326159567	0.4364806420481444	
"CpQconCAT#3: iRT ABSciex 5&6;Cre06.g250100.t1.2;Cre09.g393200.t1.2"	1.6940463217147037	1.7129202147121219	1.6748418384573083	HSP70B;HSP70C
Cre17.g701650.t1.2	1.1539648073106572	1.3645505520674828	1.456205866676695	RPL27
Cre03.g156750.t1.2	0.11373836597991765	0.11821016557415448	0.11148569531075422	CCT5
"Cre03.g175400.t1.2;Cre03.g175400.t2.1"	0.2056474335534491	0.3054083824614679	0.3290311080995837	PGI1;PGI1
Cre09.g417200.t1.2	0.12651009698915489	0.11725462029937629	0.13475572115544973	
Cre03.g199647.t1.1	0.0793866888538117	0.09338811509766465	0.0752938396757377	
Cre12.g554600.t1.2	0.024923148759210388	0.03757494916148304		CGL146
"Cre08.g375200.t1.2;Cre08.g375200.t2.1"	0.0325779691558438	0.04491871323105018	0.10863249230363854	;
Cre09.g401900.t1.2	0.08714805922941411	0.0974533544414061	0.12083572847162123	
Cre12.g528000.t1.2	0.8391333729003191	0.845982132531398	0.8197382263809991	FAP303
Cre17.g719000.t1.2	0.17438998976643189	0.1433677846325313	0.12145303389011108	UAP56
Cre08.g358548.t1.1	0.050529690733215095	0.04762380419259139		
Cre06.g293850.t1.2	0.15305143666142973	0.1641978030152081	0.30285541735081356	CAG2
Cre07.g334100.t1.1	0.06676413616338805	0.0701316796596908	0.9155870253286567	GNOM
Cre12.g540076.t1.1	0.043400945618525394	0.0918023872931133	0.11467089234479663	
Cre12.g520600.t1.2	0.21600973799575565	0.34407801889652523	0.2935849975919167	PRPS6
"P00918ups|CAH2_HUMAN_UPS Carbonic anhydrase 2 (Chain 2-260) - Homo sapiens (Human)"	2.101598060828038	2.0590319378959308	2.438161986735184	
Cre14.g630847.t1.1	0.2299120567588382	0.22356212459537567	0.1667207293657057	TAL2
Cre13.g572700.t1.2	0.051901985577485835	0.041666709089037114	0.05295675469692754	IFT144
Cre08.g372950.t1.2	0.11506772570922144	0.1306474197054697	0.24074890531549464	IDS1
Cre16.g674950.t1.2	0.0682741623666931	0.05423221021960413	0.058715997030112516	
Cre12.g558650.t1.1	0.05616994735659752	0.03771965595406015	0.023109233450028493	EIF2BD
"Cre01.g010900.t1.2;newCBB2 47921kDa"	9.715901301520946	10.006747052675937	9.538276947064798	GAP3
Cre10.g430150.t1.2	0.09627149925863171	0.07998732742415207	0.09453043123968807	LPA1
Cre12.g489750.t1.2	0.07010577856212084	0.06512656162311811	0.08340318529770288	FAP52
Cre08.g365692.t1.1	0.2832361884305825	0.3178344659651973	0.24021146010792427	SIR4
"CpQconCAT#5: iRT ABSciex 9&10;Cre03.g156750.t1.2"	0.15199990755185433	0.16012115579982444	0.3457468829250197	CCT5
"CpQconCAT#5: iRT ABSciex 9&10;Cre10.g439100.t1.2"	0.21930577385629202	0.19920762516651042	0.22817889710339112	CCT1
Cre09.g390763.t1.1	0.1088751374529966	0.11106876621978815	0.09046287900537	FAP354
Cre09.g415400.t1.1	0.010337431503160388	0.009707930277782053	0.029312586231811433	
Cre13.g573351.t1.2	1.8973066620309882	1.7626609670287723	1.87960738889991	
Cre12.g519350.t1.2	0.11736323045867794	0.09883755135889931	0.10063260190378134	PHB2
Cre17.g728800.t1.2	0.06326559884557852	0.06878600106542504	0.07491417071876828	IDH1
Cre09.g388800.t1.2	0.04054819943398728	0.028582622869206903	0.03452701805421153	GDH1
Cre06.g278225.t1.1	0.06140124663460919	0.045059572173554524	0.03824180742989258	
Cre12.g492650.t1.2	0.017925646357528472	0.012515478937039165	0.028561199474620318	FAS2
Cre02.g076350.t1.2	0.14416736475883568	0.23233871363381595	0.17434231631316977	ATPVB
Cre06.g293150.t1.2	0.10713288475525541	0.1449413341679539	0.24599852251104176	PGM12
"Cre01.g050850.t1.2;Cre01.g050850.t2.1"	0.08224618188836805	0.05868122904437206	0.0533634585423048	PKL1;PKL1
Cre03.g157700.t1.2	0.22869347648518393	0.24950731031272425	0.22153665200270264	COX5C
"CpQconCAT#1Cter : Luciferase;CpQconCAT#2: iRT ABSciex 3&4;CpQconCAT#3: iRT ABSciex 5&6;CpQconCAT#4: iRT ABSciex 7&8;CpQconCAT#5: iRT ABSciex 9&10;CpQconCAT#6: iRT ABSciex 12&13;CpQconCAT#7: iRT ABSciex 14&15;iRT Biognosys MW 19611kDa;newCBB2 47921kDa"	0.9481420735202255	0.8789769938230848	0.38496392511005206	
"Cre05.g233305.t1.1;Cre05.g233305.t2.1"	0.1851579198757535	0.1777399289550194	0.15916263709991108	;
Cre12.g517150.t1.1	0.25100334405167657	0.40299971434534676	0.23145319371725728	MET16
Cre07.g313700.t1.1	0.23063102967739746	0.13343716224666827	0.12377069820351613	TSE2
Cre06.g278185.t1.1	0.26115230212343166	0.25835146440192525	0.23790049767066515	UGD2
Cre06.g255500.t1.2			0.012563105210833859	
Cre07.g337650.t1.2	0.0444204831852502	0.0922673233198806	0.07673635206173783	PDC1
Cre02.g147302.t1.1	0.08894175979626898	0.11997793619759825	0.13308810914779576	
Cre10.g435400.t1.2	0.601875844325523		0.5717447660853914	
Cre09.g402300.t1.2	0.3160086246414817	0.4464914387788455	0.40397445505112617	ASA8
Cre01.g027000.t1.2	1.3880365304699955	0.8452937586061846	1.5295733171078933	RPL11
Cre13.g585900.t1.2	0.040193041691232376	0.041706924201330285	0.051876699951483266	LKHA4
Cre17.g732300.t1.2	0.07903394584596551	0.09216664123619928	0.06722819619169682	GAL1
Cre07.g351650.t1.1	0.05742676437285236	0.060215841420778266	0.0847079912180929	FAP20
"Cre03.g190950.t1.2;Cre04.g216850.t1.2"	0.8325300088713254	0.7679227930312109	0.8030212924548485	TUA1;TUA2
"Cre01.g026900.t1.2;Cre01.g026900.t2.1"	0.29205805398615553	0.2287686467247175	0.37698677819001564	SSA14;SSA14
Cre16.g691450.t1.2	0.0822418487664813	0.08068039874790023	0.09367082672828436	
Cre06.g265800.t1.2	0.2678118962517023	0.2656509590364736	0.20319190110496838	PRPL28
Cre17.g723600.t1.2	0.042176870119711884	0.0397925651170668	0.02933097336273661	IFT81
Cre17.g726750.t1.2	0.20527060487032237	0.1885785520392656	0.19806878731478816	SHKA1
Cre06.g249250.t1.2	1.0256178166672352	0.6011595340209441	0.7771386328169683	RPL7AE
Cre11.g467617.t1.1	0.1387175362347929	0.13681115056128207	0.1274828660898414	LCI19
Cre12.g497350.t1.1	0.024392857792862876	0.03177333811639924	0.02131956578670288	PPR13
Cre12.g537200.t1.2	0.20670563946320092	0.21063666134273373	0.21413409588978455	OGD1
Cre11.g479250.t1.2	0.049051117382399	0.048732884036963464	0.05328084665493831	
Cre09.g393150.t1.2	0.22400253102514334	0.2072789373468617	0.3077363370855125	FOX1
Cre02.g079550.t1.2	0.07874055865614087	0.07839337749931864	0.06977290338411594	DRP2
Cre06.g254400.t1.1	0.1432839772703442	0.1269807882764456	0.10260503131057533	FUM1
Cre17.g705900.t1.2	0.031771745508741525	0.08346442613254634	0.06417281236092155	
Cre06.g309951.t1.1	0.2633202462688282	0.32519318601137004	0.1605522333637244	
Cre13.g606850.t1.2	0.02659849550986043	0.0877576598584897		
Cre12.g494450.t1.2	0.39864488889525884	0.46850991131861175	0.4804005379830575	PRPS16
Cre06.g296400.t1.2	0.11181888820658381		0.17506434749565492	
"Cre09.g395769.t1.1;Cre09.g395769.t2.1"	0.5041647061981962	0.7238550684594587	0.6897479739049485	FAP177;FAP177
Cre03.g191600.t1.1			0.0963071832153852	
Cre08.g361400.t1.2	0.13479584848593895	0.04514076150074646		
Cre02.g085950.t1.2	0.08292607957515598	0.07194794051948289	0.07770527155063686	
"Cre07.g336950.t1.1;Cre12.g552200.t1.2"	0.10330888312259168	0.1121991772508129	0.10984283748834806	PHO2;STA4
Cre10.g436550.t1.2	0.7558924282736929	0.8306576003839847	1.221328653972639	LCI5
Cre17.g709950.t1.2	0.06055119773433462	0.07066755343213996	0.0789359066355677	
Cre17.g715750.t1.2	0.10275717448678923	0.05171185829717577	0.03825548909315411	SEC13
Cre07.g353450.t1.2	0.39342163009262743	0.3957954707824196	0.3569339209404741	ACS3
Cre12.g554800.t1.2	0.93626766347177	1.098349824347314	0.6739552308540847	PRK1
Cre17.g744547.t1.1		0.031416219951430305		
Cre26.g756797.t1.1	0.10996147337863767	0.11046783718576214	0.1133463148147972	
Cre06.g260350.t1.2	0.034321757222520746	0.016546923950694403	0.029154693987481536	DNJ6
Cre09.g409200.t1.2	0.016899817933449596	0.014478235533060747	0.01261941258424766	
"Cre02.g120250.t1.1;Cre02.g120250.t2.1"	0.12182621398296462	0.13554690053325913	0.09130092614346569	STT7;STT7
"CpQconCAT#1Nter : iRTABSciex1&2;Cre08.g372100.t1.2"	1.1373224195744336	1.2314177271683706	0.661151703323035	HSP70A
"CpQconCAT#2: iRT ABSciex 3&4;Cre02.g080600.t1.2;Cre02.g080700.t1.2"	0.534572945957007	0.4438123837695418	0.5634690593489812	BIP2;BIP1
Cre01.g048950.t1.2	0.11508077990663262	0.15228628600845226	0.11197984777055198	PYR5
Cre06.g262100.t1.1	0.09472934757303156	0.09149181376190649	0.09673147252223302	GSR1
Cre17.g708800.t1.1	0.05914371896057802	0.0771935284680085	0.0453490120373062	GSH2
Cre03.g193750.t1.1	0.33237383386708763	0.32005496249939885	0.3192824890367354	GCST
Cre01.g048750.t1.2	0.05161761131944957	0.11086091065454592	0.47319871094315646	PPR7
Cre10.g461050.t1.2	0.19335469822400403	0.2045201358885712	0.19495270480293836	ATPVA1
"Cre17.g741500.t1.1;Cre17.g741700.t1.1;Cre17.g741750.t1.1"	1.2649103107067239			KIL7;KIL22;
Cre14.g625802.t1.1	0.005181613072993747	0.006659128147347376		
Cre-1.g2717058.t1.p1	0.5365302590226132	0.5285493185651945	0.6562080808834077	rpl14
"Cre03.g197500.t1.2;Cre03.g197500.t2.1"	0.08228840432540363	0.12896703614079497	0.23765713409551856	MOT6;MOT6
"Cre04.g214250.t1.1;Cre04.g214250.t2.1;Cre16.g689647.t1.1"	0.0734637540676294	0.08567450655098069	0.10234880260003745	AGO2;AGO2;AGO3
Cre07.g325500.t1.1	0.16018827258444607	0.1114947446174161	0.15863508758373113	CHLH1
Cre12.g519000.t1.1	0.1298663301141085	0.09919386119269911		ASB2
Cre12.g517100.t1.1	0.10370912181135444	0.107561820516386	0.11412639302782349	
Cre06.g278256.t1.1	0.06401834261550106	0.07128771135289384	0.06498542976618427	RPN8
Cre03.g189300.t1.1	0.16582633009898884	0.0657498966088449	0.046319501937724425	PLAP10
Cre06.g285401.t1.1	0.2450922960509258	0.22719281952093065	0.49090463271471485	FAP355
"CpQconCAT#6: iRT ABSciex 12&13;Cre05.g234639.t1.1"	0.1638010950903505	0.16514339969129155	0.12551560744731705	CCT4
Cre09.g402775.t1.1	0.15675328114302745	0.13031900243769345	0.10696949970920085	
Cre03.g213537.t1.1	0.1492117991776135	0.1776500525119531	0.11752029990802368	
"Cre03.g182551.t1.2;newPS 39945kDa"	26.835772308187178	26.809393538087285	26.223863692460185	PCY1
Cre01.g049000.t1.2	0.10167613738990902	0.08129381172068134	0.07639269967519839	CGL31
"CpQconCAT#1Cter : Luciferase;Cre06.g250100.t1.2"	1.094179572694931	1.3162348567188382	1.0793823527159159	HSP70B
Cre12.g541600.t1.2	0.047786555936335386	0.0816635077922288	0.10265765411012288	
Cre06.g279850.t1.2	0.14288953613030284	0.11975159157003501	0.10354714863391384	
Cre17.g734400.t1.1	0.07337804671421906	0.07760640719836305	0.09072442275663725	CUL3
Cre09.g411900.t1.1	0.211986623523177	0.24159580264625857	0.20728568616856208	SHMT3
"P63165ups|SUMO1_HUMAN_UPS Small ubiquitin-related modifier 1 (Chain 1-97"	0.3157922620547273	0.38735728733856806	0.23713734444972107	
Cre02.g142206.t1.1	0.2543445107504997	0.25814959727473974	0.2898239108970939	
Cre10.g436050.t1.2	1.1437830679401477	1.6077638843463333	2.1959797196708934	FSD1
Cre10.g459500.t1.1	0.04151062554954781	0.04908975557465654	0.04623231704029224	NGB1
Cre02.g078507.t1.2	0.13986760258740583	0.09175125535070991	0.10357524251860617	
"Cre07.g344400.t1.2;Cre07.g344550.t1.2"	0.39289617995246784	0.45576540662628856	0.3509287190556801	;
Cre07.g325746.t1.1	2.3517229560881754	1.9369750285816008	1.4855125350735583	RPL38
Cre12.g533800.t1.2	0.06583793751281793	0.06427551225290679		CYN22
Cre07.g327400.t1.1	0.1609923439043639	0.1668179847983481	0.11393212256994578	NUO9
Cre06.g278210.t1.1	0.25817184491813294	0.22759281371097279	0.23048243250156325	GPM1
Cre16.g677026.t1.1	0.2994967045874965	0.2847013218911717	0.29092462905769806	PDH1
Cre14.g614100.t1.2	0.08165416604333689	0.07833000240689802	0.08108736358785425	GTR26
Cre17.g731350.t1.1	0.41711489255001366			
Cre03.g145747.t1.1	0.19160929194001802	0.20669705685784312	0.19912597840191562	
Cre03.g178450.t1.2	0.7983449791667336	0.7588331226042844	1.829052682325482	CPN10
Cre10.g450400.t1.2	0.2509351161807547	0.22903495685663994	0.2117809878549306	NUO5
Cre11.g468353.t1.1	0.650905363807764	0.7250896626402158	0.13265028787693808	
Cre06.g278222.t1.1	1.6909398383119711	1.7374111123474743	1.3246348986143066	
Cre12.g495300.t1.2	0.09427799884299584	0.05177647520156416	0.1682603055726922	HIS6
Cre02.g075700.t1.2	0.7477542159763781	0.9051766008056285	0.8858327324630448	RPL19
Cre03.g178150.t1.1	0.44198603369666545	0.3757601378910217	0.37987759797644893	CAM1
Cre01.g014000.t1.2	0.11395859876225609	0.11430801820691322	0.0996040327317272	
Cre50.g761397.t1.1	0.13587123277722804	0.102401492978315	0.20324870236450907	
Cre11.g476050.t1.2	0.04609855321558401	0.03708681200891278	0.046143080923212794	DHC15
"CpQconCAT#7: iRT ABSciex 14&15;iRT Biognosys MW 19611kDa"	1.6037062794225947	1.3535729449899971	1.9864939624698152	
Cre17.g725400.t1.2	0.031084582668817654	0.02003445381004288	0.016103686045165724	
Cre11.g467535.t1.1	0.23857610335755763	0.2209927781423563	0.15917745549945156	MCP26
Cre10.g424400.t1.2	0.13404371063049136	0.14314269162206283	0.11790975540849803	PBB1
Cre02.g102250.t1.2	0.6985079777128291	0.8479139262842013	0.8162332926692073	RPS3
Cre01.g024350.t1.2	0.4536912880021775	0.07618756816423647	0.8062855877296263	
"Cre02.g073650.t1.2;Cre02.g073650.t2.1"	0.04368335967311816	0.05923213177195391	0.06681364268508296	PRP19;PRP19
Cre09.g415850.t1.2	0.10519663017892505	0.09797841323378187	0.11803188888868948	CAG3
Cre03.g181150.t1.1	0.3583834916372067	0.33193461816283787	0.44556838843968516	FLA14
Cre03.g197650.t1.2	0.017757634727805487	0.09066351429428601		
Cre-1.g2717009.t1.p1	0.2791598836710293	0.2832051659648217	0.28418672700148445	ycf4
Cre15.g635600.t1.2	0.5191749950141008	0.5404074329308379	0.5163704906580638	FAP357
Cre16.g676314.t1.1	0.2249461140822014	0.23484482982020788	0.2357542014834732	EIF3H
Cre12.g553250.t1.2	0.09154376515389119	0.13016825544836289	0.07812651708082283	PFK2
"CpQconCAT#2: iRT ABSciex 3&4;Cre04.g231222.t1.1;Cre04.g231222.t2.1"	0.22987207916260172	0.24614821116414903	0.19855342066684273	CPN60A;CPN60A
Cre09.g386758.t1.1	0.16676105736341945	0.1576632628010763	0.1647247255980835	ALS1
"CpQconCAT#3: iRT ABSciex 5&6;Cre17.g741450.t1.2"	0.349039729232554	0.30754834293893235	0.20248432854111417	CPN60B1
Cre08.g384900.t1.2	0.06644431027929298	0.13180345548780925	0.08353966427520275	FAP356
Cre12.g549750.t1.2	0.13463262302116796	0.11425778551409929	0.1170417272473134	FAP4
Cre12.g483650.t1.2	0.06810063781082733	0.07155165175309652	0.03317703409762179	
Cre02.g080700.t1.2	0.04326687472284772	0.09022010130867425	0.08140813229011976	BIP1
Cre05.g243800.t1.2	0.9129439808816139	1.1165259626586774	0.8571659274652266	PSB27
Cre10.g434750.t1.2	0.29573854864622967	0.29404709185833966	0.2890125126143561	AAI1
Cre05.g242300.t1.2	0.11523079697426614	0.12239564439660902	0.11762351526123305	EIF3D
Cre09.g416350.t1.2	0.1332107211236005	0.17015237544063905	0.16621429831160942	
"Cre06.g264650.t1.2;Cre06.g265000.t1.2;Cre06.g265250.t1.2;Cre06.g265500.t1.2;Cre06.g266650.t1.2;Cre06.g267950.t1.2;Cre06.g268350.t1.2;Cre06.g271250.t1.2;Cre06.g274000.t1.2;Cre06.g274101.t1.1;Cre06.g274350.t1.2;Cre06.g274850.t1.2;Cre06.g275750.t1.2;Cre06.g276600.t1.2;Cre06.g276850.t1.2;Cre12.g504650.t1.2;Cre12.g504800.t1.2;Cre12.g505500.t1.2;Cre12.g506300.t1.2;Cre12.g506500.t1.2;Cre13.g569950.t1.2;Cre16.g648500.t1.2;Cre16.g649900.t1.1;Cre16.g650300.t1.2;Cre17.g708150.t1.2;Cre17.g708700.t1.2;Cre17.g709050.t1.2;Cre17.g710550.t1.2;Cre17.g711850.t1.2;Cre17.g713550.t1.2;Cre17.g713950.t1.2;Cre17.g714650.t1.2"	1.5060482548542033	1.1513343819277924	1.5264744630359006	HTR14;HTR13;HTR12;HTR11B;HTR11;HTR10;HTR9;HTR8;HTR7;HTR6;HTR5;HTR4;HTR3;HTR2;HTR1;HTR15;HTR16;HTR17;HTR18;HTR19;HTR20;HTR23;HTR24;HTR25;HTR26;HTR27;HTR28;HFO29;HTR30;HTR31;HTR32;HTR33
Cre04.g216600.t1.2	0.04441199207548318	0.08013835927558023	0.055359864756143476	RPT6
Cre12.g509050.t1.1	0.4536918226329969	0.37604039417677887	0.5118069224962432	PSBP3
Cre02.g100200.t1.2	0.12723953564491952	0.12796914249296396	0.16022787609669709	NUOP3
Cre01.g014050.t1.2	0.06967429678828531	0.06753380215347521	0.04964237835354002	
Cre03.g190100.t1.1	0.12528362004751117	0.13550739495680342	0.1378296693059643	EIF3B
Cre-1.g2717038.t1.p1	1.180845813754196	2.4799836734288836	2.7716692621706986	psaB
Cre16.g684150.t1.2	0.04894804630230348	0.038752643861332675	0.16836148433508072	
Cre02.g116500.t1.1	0.028379878486133586	0.03833963240746026	0.03195961893647356	CPY3
Cre07.g325734.t1.1	0.315011635966163	0.41140513101536846	0.22767749500211393	FAP340
Cre12.g559450.t1.1	0.0637628774469314	0.04518858408914536	0.05676487887714761	
Cre11.g478100.t1.2	0.1441005208769977	0.18505805073304213	0.16623128779969973	
Cre01.g017500.t1.2	0.01827661452780561			
Cre01.g029450.t1.1	0.03516087153829439	0.032513267917945066	0.051498497403108565	
"Cre02.g104650.t1.1;Cre02.g104650.t2.1"	0.061635304474813475	0.07705707787533175	0.0527696226529289	;
"CpQconCAT#5: iRT ABSciex 9&10;Cre03.g189800.t1.2"	0.2995530948684968	0.41125050074133623	0.2482959151963991	CYN38
Cre06.g289550.t1.2	0.43202177616157844	0.45459984323496555	1.1395718512183604	RPL32
Cre03.g144647.t1.1	0.05097434582919759	0.08011267624167845	1.1964069388306044	
Cre07.g341550.t1.2	0.20586897160791995	0.2193756906416649	0.26825677066404846	P23
"Cre01.g028200.t1.1;Cre01.g028200.t2.1"	0.07377203559650669	0.06335244968665057	0.13150659931160136	HEL6;HEL6
"Cre03.g169550.t1.1;Cre09.g395950.t1.2"	0.034971474439119216	0.040011187681191156	0.049571453660635194	AOX2;AOX1
Cre16.g663200.t1.1	0.04655173226301715	0.0446244108219887	0.06585156088611799	FAP295
Cre03.g185250.t1.2	0.2022469726201268	3.35771144954332	0.05844900536940164	SSS2
Cre03.g160500.t1.2	0.25418341601786365	0.24307179697559128	0.2875514597961912	TSK1
